ts,server_id,cpu_pct,mem_pct,net_in,net_out,disk_io
21:45:55,server_12,49.52,31.42,527.72,773.67,0.0
21:45:55,server_19,50.03,50.24,500.79,673.52,0.0
21:45:55,server_10,59.61,69.04,611.15,385.35,135.6
21:45:55,server_8,61.23,42.68,10309.03,10910.42,91.74
21:45:55,server_1,53.66,57.26,480.66,466.93,159.5
21:45:55,server_2,43.74,23.24,99.54,88.45,8355.3
21:45:55,server_3,35.27,48.46,288.25,325.82,65.09
21:45:55,server_9,36.37,30.0,90.78,99.64,6329.12
21:45:55,server_5,27.14,92.72,254.96,300.99,62.28
21:45:55,server_6,60.63,42.31,3475.03,3481.8,1655.15
21:45:55,server_7,97.65,85.13,1043.32,793.93,71.58
21:45:55,server_4,57.72,73.81,584.26,724.59,29.35
21:46:00,server_19,20.08,20.07,207.09,267.62,8.54
21:46:00,server_18,20.05,29.7,152.03,102.39,65.87
21:46:00,server_17,49.44,54.18,546.16,692.97,0.0
21:46:00,server_16,87.82,84.46,928.95,845.95,60.01
21:46:00,server_15,23.74,48.65,312.95,377.31,0.0
21:46:00,server_14,21.47,15.33,179.75,182.56,82.9
21:46:00,server_13,40.05,62.72,407.0,461.82,0.0
21:46:00,server_12,68.27,71.82,693.53,882.54,72.03
21:46:00,server_11,55.92,42.01,3038.11,3439.55,627.14
21:46:00,server_20,30.06,24.98,322.18,251.27,15.13
21:46:00,server_9,69.85,66.22,3618.32,4191.66,851.04
21:46:00,server_1,54.49,57.43,504.33,735.97,70.81
21:46:00,server_2,23.13,26.33,211.55,211.38,107.85
21:46:00,server_3,29.5,36.5,291.12,201.96,30.79
21:46:00,server_4,10.65,95.81,116.0,110.03,33.04
21:46:00,server_10,97.72,25.65,970.23,1295.61,18.29
21:46:00,server_6,58.96,31.99,12075.88,11144.22,68.82
21:46:00,server_7,32.8,39.41,234.81,198.94,97.84
21:46:00,server_8,50.77,48.08,4232.4,3871.87,878.08
21:46:00,server_5,23.03,13.22,245.35,363.48,9.2
21:46:05,server_11,99.59,25.53,998.79,1028.7,69.98
21:46:05,server_19,25.23,37.43,267.25,216.87,0.0
21:46:05,server_18,58.53,67.96,569.76,783.92,122.76
21:46:05,server_17,23.86,46.09,197.74,267.96,63.52
21:46:05,server_16,89.25,1.72,946.06,1191.88,0.0
21:46:05,server_15,46.27,37.99,529.66,648.76,0.0
21:46:05,server_14,27.27,45.68,27.28,14.2,7111.7
21:46:05,server_13,61.92,61.91,649.12,580.53,43.99
21:46:05,server_12,58.17,31.71,19838.84,21466.05,3.28
21:46:05,server_20,41.21,35.01,380.95,308.73,76.78
21:46:05,server_10,48.35,21.36,81.32,119.39,9925.55
21:46:05,server_8,57.96,67.65,592.07,368.73,124.0
21:46:05,server_9,97.86,88.89,926.24,484.86,162.42
21:46:05,server_1,21.85,96.13,267.26,379.78,40.98
21:46:05,server_2,20.74,18.62,252.99,371.87,4.22
21:46:05,server_3,80.08,16.76,802.52,735.63,64.71
21:46:05,server_5,38.41,44.36,359.18,519.04,85.36
21:46:05,server_6,61.3,32.09,17055.91,14809.09,88.28
21:46:05,server_7,98.06,5.34,1006.49,1292.87,51.23
21:46:05,server_4,97.72,89.52,998.67,1007.45,179.55
21:46:10,server_20,44.17,43.26,1374.65,1111.15,1726.63
21:46:10,server_19,58.52,53.82,540.03,297.28,56.79
21:46:10,server_18,45.24,43.07,4757.14,4212.22,1716.91
21:46:10,server_17,55.19,65.72,4206.1,3666.28,1308.84
21:46:10,server_16,77.48,50.16,11952.67,10903.77,193.22
21:46:10,server_15,46.96,33.78,63.92,44.37,9165.96
21:46:10,server_14,95.99,91.97,940.57,867.88,54.89
21:46:10,server_13,54.34,65.28,518.89,400.1,53.93
21:46:10,server_12,71.14,32.52,10113.14,8529.25,11.13
21:46:10,server_11,61.88,54.59,3717.76,4038.54,1421.31
21:46:10,server_9,51.65,45.73,501.82,285.12,74.52
21:46:10,server_1,47.29,53.63,428.14,519.75,74.09
21:46:10,server_2,21.23,32.94,172.06,117.01,3257.44
21:46:10,server_3,20.7,90.03,94.27,129.95,0.0
21:46:10,server_4,21.86,40.34,268.36,164.28,58.72
21:46:10,server_10,49.34,51.22,513.93,362.71,0.0
21:46:10,server_6,51.9,57.51,611.32,522.44,15.11
21:46:10,server_7,42.46,20.46,77.09,78.14,7413.77
21:46:10,server_8,6.99,91.89,61.43,91.55,58.15
21:46:10,server_5,92.95,23.98,947.68,1086.04,0.0
21:46:15,server_12,65.61,72.48,781.18,675.69,30.32
21:46:15,server_19,45.05,60.64,527.93,701.52,53.92
21:46:15,server_18,69.24,52.28,1389.9,1384.28,1276.68
21:46:15,server_17,48.24,41.0,366.33,384.48,61.2
21:46:15,server_16,57.7,52.2,487.99,284.75,17.8
21:46:15,server_15,96.19,6.73,1001.28,661.3,28.57
21:46:15,server_14,48.48,48.94,1887.05,1964.0,1998.69
21:46:15,server_13,23.13,18.65,188.38,215.93,0.0
21:46:15,server_11,24.8,16.62,256.54,233.68,0.0
21:46:15,server_20,57.28,42.66,7232.39,6421.94,129.75
21:46:15,server_9,99.47,93.87,987.44,960.62,71.36
21:46:15,server_1,21.7,85.11,136.84,103.98,59.59
21:46:15,server_2,22.6,20.11,185.04,213.83,7.1
21:46:15,server_3,21.4,91.74,220.32,316.27,65.33
21:46:15,server_4,55.39,51.65,3045.72,3312.86,963.39
21:46:15,server_10,4.26,99.55,0.0,0.0,27.91
21:46:15,server_6,16.37,96.36,151.13,109.61,72.43
21:46:15,server_7,24.42,18.72,257.81,188.66,14.04
21:46:15,server_8,41.25,46.12,390.41,264.0,88.54
21:46:15,server_5,22.23,24.85,191.39,191.66,5209.96
21:46:20,server_11,51.51,63.81,548.5,763.4,4.32
21:46:20,server_19,56.14,50.71,2989.08,2571.5,1529.12
21:46:20,server_18,52.29,76.75,529.18,648.7,42.98
21:46:20,server_17,55.77,60.37,477.66,467.16,136.36
21:46:20,server_16,40.86,53.4,425.51,350.17,83.46
21:46:20,server_15,10.95,81.82,1.7,2.04,0.0
21:46:20,server_14,29.7,32.98,9.05,8.8,8484.58
21:46:20,server_13,92.95,85.87,1004.59,607.22,74.2
21:46:20,server_12,89.73,85.76,967.88,979.76,81.8
21:46:20,server_20,94.39,3.0,989.65,752.98,117.59
21:46:20,server_10,36.3,27.85,389.53,416.46,0.11
21:46:20,server_8,69.28,80.33,661.16,344.33,130.14
21:46:20,server_7,47.67,38.86,473.43,324.0,52.2
21:46:20,server_6,39.65,39.25,79.84,86.49,9963.29
21:46:20,server_5,67.36,51.22,2493.23,2205.63,1957.08
21:46:20,server_4,4.05,97.63,65.15,66.9,59.63
21:46:20,server_3,98.12,6.93,859.56,565.72,18.73
21:46:20,server_2,53.84,43.32,4029.01,4234.07,851.54
21:46:20,server_1,70.46,37.26,8090.1,7577.91,84.98
21:46:20,server_9,44.81,51.6,4485.22,4738.2,1783.48
21:46:25,server_12,51.11,50.65,2894.97,3317.0,669.3
21:46:25,server_13,65.17,64.91,3327.23,3867.85,1130.08
21:46:25,server_14,67.41,46.27,3335.53,3936.98,564.65
21:46:25,server_15,94.03,28.15,979.47,1359.35,132.18
21:46:25,server_19,16.12,95.37,204.14,154.97,133.45
21:46:25,server_17,75.03,49.79,15447.21,15674.51,19.79
21:46:25,server_18,96.49,83.06,883.23,1283.64,172.07
21:46:25,server_20,83.59,20.09,825.1,757.77,0.0
21:46:25,server_16,87.62,99.01,968.53,1383.9,51.23
21:46:25,server_11,25.26,58.94,249.05,368.91,36.36
21:46:25,server_10,1.2,90.3,16.75,11.06,128.42
21:46:25,server_8,42.07,37.89,452.33,235.77,90.81
21:46:25,server_1,65.23,33.62,18056.12,16841.26,67.73
21:46:25,server_2,27.58,46.16,334.54,396.63,0.0
21:46:25,server_3,99.3,95.19,1030.36,846.69,180.41
21:46:25,server_9,95.16,12.77,957.51,1255.28,150.64
21:46:25,server_5,45.9,58.24,4553.02,4451.7,1760.14
21:46:25,server_6,94.8,17.89,939.72,760.95,0.0
21:46:25,server_7,38.75,40.99,185.26,122.74,9681.7
21:46:25,server_4,28.18,92.93,355.63,485.83,87.46
21:46:30,server_20,28.15,36.96,335.95,499.39,59.06
21:46:30,server_19,77.41,45.83,16775.28,14087.15,178.52
21:46:30,server_18,49.36,73.48,580.13,397.55,72.84
21:46:30,server_17,54.71,63.98,577.21,568.66,0.0
21:46:30,server_16,87.58,22.48,915.53,959.4,140.31
21:46:30,server_15,64.87,69.75,696.06,813.23,99.36
21:46:30,server_14,33.11,46.76,333.58,220.73,36.91
21:46:30,server_12,25.46,97.26,161.17,214.0,0.0
21:46:30,server_11,11.47,84.3,156.71,80.53,118.37
21:46:30,server_13,50.76,61.12,3812.87,3959.13,701.82
21:46:30,server_9,2.52,80.18,4.53,6.33,23.98
21:46:30,server_10,52.38,58.86,483.92,528.66,102.21
21:46:30,server_2,15.66,99.43,176.34,101.0,3.54
21:46:30,server_3,14.38,85.2,91.44,55.66,13.21
21:46:30,server_4,37.62,28.81,378.7,265.91,20.37
21:46:30,server_1,6.72,83.83,0.0,0.0,77.79
21:46:30,server_6,51.38,33.14,5291.1,4751.26,130.32
21:46:30,server_7,71.0,32.04,15843.28,15540.38,61.83
21:46:30,server_8,38.79,40.61,103.64,143.4,4503.32
21:46:30,server_5,50.37,59.05,406.53,567.49,69.12
21:46:35,server_12,88.74,20.64,938.38,1054.43,31.78
21:46:35,server_20,50.34,63.71,490.28,414.29,64.93
21:46:35,server_19,43.82,51.23,398.25,475.71,135.16
21:46:35,server_18,94.85,9.52,1009.93,824.69,32.71
21:46:35,server_17,47.49,39.11,513.62,758.97,22.66
21:46:35,server_16,56.77,55.46,577.4,530.43,0.0
21:46:35,server_15,59.14,54.39,526.19,509.97,68.55
21:46:35,server_14,98.0,84.18,1011.21,720.1,0.29
21:46:35,server_13,61.66,59.39,593.93,306.09,83.85
21:46:35,server_11,42.07,56.2,429.49,437.2,138.45
21:46:35,server_3,88.92,82.15,950.39,1221.83,99.88
21:46:35,server_9,64.87,83.0,658.38,797.29,147.42
21:46:35,server_10,49.36,58.42,587.62,582.86,0.0
21:46:35,server_2,57.67,55.59,15100.21,14244.96,91.64
21:46:35,server_4,7.75,98.01,122.41,181.62,109.29
21:46:35,server_1,57.43,35.79,8729.79,8844.16,85.9
21:46:35,server_6,19.32,99.04,235.95,165.29,59.47
21:46:35,server_7,41.31,53.83,408.99,391.27,66.86
21:46:35,server_8,56.98,31.71,15685.08,16769.43,42.18
21:46:35,server_5,61.85,49.56,2433.43,1994.09,837.05
21:46:40,server_12,57.79,59.71,644.31,802.81,26.82
21:46:40,server_20,33.96,31.21,400.23,386.15,117.37
21:46:40,server_19,42.89,49.45,61.87,89.34,7264.04
21:46:40,server_18,31.4,28.41,146.98,101.12,9767.04
21:46:40,server_17,60.79,62.8,598.85,851.83,33.63
21:46:40,server_16,56.43,58.22,19599.75,20909.11,175.37
21:46:40,server_15,89.94,95.31,873.03,574.87,119.32
21:46:40,server_14,23.45,92.47,196.94,134.23,123.82
21:46:40,server_11,53.87,49.5,558.44,416.29,31.6
21:46:40,server_13,39.45,47.71,173.48,200.56,9080.91
21:46:40,server_9,18.11,95.45,144.1,207.42,52.68
21:46:40,server_2,27.73,26.49,180.1,218.81,7084.38
21:46:40,server_3,79.46,48.89,11866.82,10225.38,171.27
21:46:40,server_4,37.55,40.38,372.37,311.13,131.23
21:46:40,server_5,49.17,31.53,108.16,62.75,8602.62
21:46:40,server_1,26.58,26.5,343.92,346.78,101.55
21:46:40,server_7,37.38,45.28,374.09,552.37,0.0
21:46:40,server_10,92.26,2.95,944.81,533.64,13.54
21:46:40,server_8,77.05,37.88,15404.16,13637.6,97.98
21:46:40,server_6,44.31,43.82,425.2,374.5,103.28
21:46:45,server_12,91.02,87.41,904.85,641.87,73.58
21:46:45,server_19,36.22,30.75,391.39,535.12,20.71
21:46:45,server_18,29.68,24.97,274.75,401.66,44.15
21:46:45,server_17,38.97,27.96,25.87,20.72,8371.44
21:46:45,server_16,34.53,56.22,336.47,476.53,62.56
21:46:45,server_15,58.49,75.24,620.33,928.87,20.4
21:46:45,server_14,29.39,81.29,302.65,219.93,41.97
21:46:45,server_13,67.61,85.72,682.3,509.96,81.24
21:46:45,server_11,25.15,33.47,258.2,183.21,31.36
21:46:45,server_20,86.95,88.25,854.22,1057.76,168.38
21:46:45,server_9,19.21,99.22,278.83,280.58,0.0
21:46:45,server_1,25.46,35.46,184.22,177.56,91.53
21:46:45,server_2,40.74,46.23,426.45,600.23,35.4
21:46:45,server_3,58.48,50.02,1561.45,1428.94,1327.22
21:46:45,server_4,89.85,96.37,874.4,843.31,123.14
21:46:45,server_10,9.42,86.48,115.49,168.66,0.0
21:46:45,server_6,45.77,40.05,87.99,56.54,4900.13
21:46:45,server_7,34.14,38.4,348.36,468.64,123.93
21:46:45,server_8,70.08,50.4,8556.1,6974.81,41.13
21:46:45,server_5,87.55,28.81,867.21,960.77,0.0
21:46:50,server_11,95.52,95.54,934.38,540.9,143.21
21:46:50,server_19,39.77,40.52,325.02,234.01,132.19
21:46:50,server_18,49.41,62.12,4747.16,4044.18,803.07
21:46:50,server_17,33.57,34.85,137.94,147.56,6794.82
21:46:50,server_16,23.58,35.79,222.43,129.16,12.5
21:46:50,server_15,61.15,66.36,599.92,637.69,94.95
21:46:50,server_14,32.38,45.35,257.39,142.25,100.52
21:46:50,server_13,37.68,44.55,111.94,146.37,7956.09
21:46:50,server_12,25.36,23.5,215.61,293.25,115.88
21:46:50,server_20,60.63,91.27,615.8,482.84,38.26
21:46:50,server_10,1.16,93.16,55.65,45.55,25.55
21:46:50,server_8,34.84,29.45,292.89,183.91,51.85
21:46:50,server_7,16.45,97.58,137.18,86.05,40.71
21:46:50,server_6,92.39,91.97,882.86,996.15,5.48
21:46:50,server_5,15.35,91.98,110.06,157.29,13.62
21:46:50,server_4,26.58,23.35,308.38,169.28,28.48
21:46:50,server_3,88.11,97.08,882.07,893.14,50.96
21:46:50,server_2,64.14,81.13,600.02,715.23,65.1
21:46:50,server_1,21.86,89.15,279.27,202.19,0.0
21:46:50,server_9,18.33,86.97,156.76,199.69,46.37
21:46:55,server_14,32.08,40.02,311.96,200.55,115.73
21:46:55,server_15,18.53,86.37,165.69,114.59,0.0
21:46:55,server_16,56.27,56.53,535.12,606.1,57.1
21:46:55,server_12,24.54,59.05,248.97,182.58,127.18
21:46:55,server_18,48.58,58.83,2408.4,2570.31,1364.78
21:46:55,server_19,18.26,87.86,117.08,67.47,29.36
21:46:55,server_20,35.01,26.53,316.9,339.64,0.0
21:46:55,server_17,89.29,28.37,972.57,1265.79,20.99
21:46:55,server_11,93.2,96.88,908.27,745.89,27.79
21:46:55,server_13,97.71,90.5,986.21,879.52,127.58
21:46:55,server_9,66.51,50.19,19805.03,16294.08,36.77
21:46:55,server_1,45.32,49.22,3002.93,3514.45,1128.02
21:46:55,server_2,45.66,46.96,1555.11,1558.57,1691.88
21:46:55,server_3,25.7,26.25,275.47,233.4,0.0
21:46:55,server_4,51.05,51.97,9159.93,9439.04,98.52
21:46:55,server_10,63.86,57.08,7260.82,8622.04,71.6
21:46:55,server_6,23.49,32.41,251.26,198.11,72.3
21:46:55,server_7,43.55,44.43,444.26,469.17,72.55
21:46:55,server_5,6.45,83.03,187.61,170.55,18.54
21:46:55,server_8,92.2,92.36,909.67,630.94,114.27
21:47:00,server_19,96.42,96.76,947.76,1239.97,92.73
21:47:00,server_18,20.69,96.78,275.28,142.25,99.2
21:47:00,server_17,59.42,52.11,561.89,670.8,37.1
21:47:00,server_16,98.51,82.16,923.1,1203.13,117.41
21:47:00,server_15,99.03,93.1,1032.02,1487.8,37.29
21:47:00,server_14,94.09,92.27,828.88,450.58,194.66
21:47:00,server_13,87.52,97.11,884.88,1206.04,179.99
21:47:00,server_12,26.14,87.54,336.39,218.96,192.43
21:47:00,server_11,85.71,8.5,864.98,627.19,25.63
21:47:00,server_20,45.87,61.66,461.7,533.97,78.62
21:47:00,server_9,62.1,44.67,13270.63,11838.63,20.79
21:47:00,server_1,8.94,96.04,78.66,48.02,121.76
21:47:00,server_2,61.24,76.22,548.82,486.25,143.71
21:47:00,server_3,46.91,31.79,20.11,28.21,4992.9
21:47:00,server_4,42.38,27.98,9.26,9.86,3292.09
21:47:00,server_10,27.74,93.88,360.61,517.06,54.8
21:47:00,server_6,53.11,70.14,597.74,818.42,0.0
21:47:00,server_7,96.95,92.53,896.83,1170.65,158.05
21:47:00,server_8,46.2,24.27,56.23,75.37,9542.79
21:47:00,server_5,89.53,92.73,910.96,703.99,42.31
21:47:05,server_11,86.9,96.06,881.83,657.65,194.34
21:47:05,server_19,23.02,37.89,93.04,58.47,8122.32
21:47:05,server_18,5.9,93.36,146.61,143.48,76.01
21:47:05,server_17,81.62,19.84,800.55,883.66,135.63
21:47:05,server_16,28.9,80.22,367.03,342.66,24.38
21:47:05,server_15,50.8,59.94,426.34,231.01,89.72
21:47:05,server_14,89.13,83.88,924.78,734.55,73.59
21:47:05,server_13,61.52,45.11,7920.17,7500.23,74.42
21:47:05,server_12,60.96,60.44,608.14,861.79,12.47
21:47:05,server_20,26.71,42.46,209.1,239.27,27.45
21:47:05,server_10,46.47,54.92,496.69,611.83,134.68
21:47:05,server_8,61.56,88.69,575.63,354.06,122.34
21:47:05,server_9,65.21,75.35,702.97,857.3,39.69
21:47:05,server_1,36.04,22.75,131.55,191.47,7506.77
21:47:05,server_2,13.77,92.83,111.82,140.83,77.56
21:47:05,server_3,27.63,49.82,62.47,41.77,3556.06
21:47:05,server_5,41.18,48.66,1151.32,1235.46,524.71
21:47:05,server_6,9.68,85.99,96.44,85.5,207.99
21:47:05,server_7,13.13,94.92,156.11,95.75,48.84
21:47:05,server_4,50.19,36.08,7857.19,7741.75,28.21
21:47:10,server_20,34.11,25.75,12.26,10.81,5916.33
21:47:10,server_11,36.85,27.41,10.57,14.82,3050.47
21:47:10,server_18,68.75,53.97,7384.86,6966.96,134.72
21:47:10,server_17,41.33,49.37,1564.45,1385.72,1037.17
21:47:10,server_16,86.6,23.76,900.51,702.9,0.0
21:47:10,server_15,88.78,96.99,822.1,851.13,56.14
21:47:10,server_14,61.07,50.81,596.8,519.52,45.03
21:47:10,server_13,38.7,58.52,329.73,266.96,69.24
21:47:10,server_12,39.34,39.39,345.91,269.53,63.89
21:47:10,server_19,53.79,64.41,541.31,376.41,65.46
21:47:10,server_10,59.71,37.89,8182.37,8344.93,8.13
21:47:10,server_8,65.92,78.24,668.72,974.37,124.13
21:47:10,server_1,30.83,43.35,378.8,416.26,45.45
21:47:10,server_2,89.29,16.75,820.81,936.59,152.84
21:47:10,server_3,47.35,33.17,436.2,533.74,58.59
21:47:10,server_9,21.4,37.36,118.0,76.15,10.43
21:47:10,server_5,68.78,79.08,740.16,727.75,44.09
21:47:10,server_6,51.49,59.03,548.24,329.03,29.12
21:47:10,server_7,47.29,54.04,4342.44,4003.71,1795.55
21:47:10,server_4,87.82,15.91,991.5,818.9,134.29
21:47:15,server_13,85.22,95.51,895.67,521.13,128.16
21:47:15,server_20,71.25,50.77,13862.05,15372.12,5.03
21:47:15,server_19,33.03,42.59,171.22,159.7,9104.64
21:47:15,server_18,38.55,67.68,395.0,451.68,124.63
21:47:15,server_17,89.69,8.92,953.25,817.18,8.36
21:47:15,server_16,35.21,45.48,370.22,417.1,23.74
21:47:15,server_15,61.83,62.81,727.66,855.61,134.22
21:47:15,server_14,18.28,96.51,214.9,220.5,103.25
21:47:15,server_12,63.69,92.62,630.21,692.29,112.37
21:47:15,server_11,19.43,97.16,184.81,232.49,70.3
21:47:15,server_1,62.2,84.28,569.46,507.32,117.1
21:47:15,server_9,15.09,91.6,175.06,126.46,129.16
21:47:15,server_8,21.85,30.16,91.73,110.99,5208.4
21:47:15,server_7,49.61,68.6,2192.19,2127.93,1377.61
21:47:15,server_6,54.56,50.54,579.13,318.32,0.0
21:47:15,server_5,27.62,83.8,272.74,390.98,32.13
21:47:15,server_4,61.84,46.16,3421.61,2810.55,646.05
21:47:15,server_3,66.49,73.12,570.6,499.5,44.41
21:47:15,server_2,45.08,58.1,435.47,545.99,55.0
21:47:15,server_10,41.1,60.39,2404.48,2173.09,684.37
21:47:20,server_13,43.46,49.7,394.19,422.7,60.56
21:47:20,server_14,49.24,52.04,478.14,260.63,27.94
21:47:20,server_15,62.07,64.91,573.79,365.84,5.3
21:47:20,server_16,82.43,7.61,783.78,888.11,115.57
21:47:20,server_12,89.3,3.91,894.54,1183.7,82.94
21:47:20,server_18,24.91,99.16,204.25,163.74,0.0
21:47:20,server_19,59.73,37.02,18772.88,19129.22,186.35
21:47:20,server_20,25.3,27.94,170.22,153.76,43.52
21:47:20,server_17,99.01,10.15,951.47,853.76,81.33
21:47:20,server_11,44.55,54.4,437.89,618.52,0.0
21:47:20,server_1,48.86,51.03,435.36,450.16,54.97
21:47:20,server_9,40.72,37.83,28.66,17.78,9918.11
21:47:20,server_8,45.93,48.44,165.48,84.86,3918.83
21:47:20,server_7,68.22,64.08,715.31,756.46,53.44
21:47:20,server_6,25.02,37.46,90.14,46.93,8407.63
21:47:20,server_5,25.5,81.64,205.01,267.32,43.07
21:47:20,server_4,33.1,42.98,343.02,449.12,0.0
21:47:20,server_3,65.23,81.27,699.16,807.19,0.0
21:47:20,server_2,80.78,21.15,694.07,624.95,19.53
21:47:20,server_10,93.06,87.0,908.87,860.15,96.59
21:47:25,server_13,23.1,39.95,162.0,141.53,6506.56
21:47:25,server_14,81.98,18.34,784.08,473.25,40.99
21:47:25,server_15,40.1,33.95,32.64,40.24,5801.21
21:47:25,server_16,28.27,35.04,387.86,449.27,129.84
21:47:25,server_20,69.06,50.05,4961.16,4952.85,1589.52
21:47:25,server_18,57.86,77.87,631.29,573.11,71.0
21:47:25,server_19,61.17,41.49,3189.13,2561.83,631.87
21:47:25,server_12,59.11,65.22,550.44,797.47,7.32
21:47:25,server_17,47.26,44.98,156.7,206.8,9025.08
21:47:25,server_11,96.92,3.35,972.09,908.41,29.28
21:47:25,server_3,28.87,23.86,173.72,121.92,5322.54
21:47:25,server_9,69.21,35.51,18422.75,18825.86,161.56
21:47:25,server_2,49.62,71.84,534.95,465.99,33.6
21:47:25,server_10,60.57,74.87,645.13,597.64,90.31
21:47:25,server_4,39.24,60.72,387.77,579.81,47.09
21:47:25,server_1,35.51,51.01,390.28,340.25,119.89
21:47:25,server_6,38.73,21.76,102.1,114.3,8484.71
21:47:25,server_7,93.84,94.45,890.55,1258.61,139.83
21:47:25,server_8,73.76,52.54,11760.32,10972.76,103.29
21:47:25,server_5,59.77,69.22,563.82,528.34,119.23
21:47:30,server_12,82.66,9.38,840.63,449.98,89.58
21:47:30,server_19,94.44,92.05,963.35,1160.37,69.26
21:47:30,server_18,55.33,35.43,10764.09,10655.93,180.43
21:47:30,server_17,49.92,71.03,491.87,588.79,0.0
21:47:30,server_16,62.63,63.02,645.58,822.77,106.94
21:47:30,server_15,24.69,24.78,27.42,33.63,9840.58
21:47:30,server_14,60.92,55.32,563.99,660.71,52.96
21:47:30,server_13,63.8,48.14,19283.94,18641.89,57.32
21:47:30,server_11,59.33,73.46,546.99,813.31,87.87
21:47:30,server_20,50.53,42.55,17040.68,15051.6,67.61
21:47:30,server_9,89.31,91.52,835.35,575.67,146.73
21:47:30,server_1,36.56,46.2,435.23,491.13,35.72
21:47:30,server_2,99.4,22.28,912.77,940.75,109.34
21:47:30,server_3,47.8,21.42,96.2,141.58,7946.19
21:47:30,server_4,56.66,34.39,11704.29,13871.41,31.32
21:47:30,server_10,72.3,31.57,19298.48,19169.98,53.04
21:47:30,server_6,69.62,49.66,19625.8,17134.13,75.51
21:47:30,server_7,30.63,37.36,309.95,231.23,0.0
21:47:30,server_8,64.05,63.38,658.87,727.43,51.56
21:47:30,server_5,90.96,23.81,943.62,666.95,49.21
21:47:35,server_11,58.64,62.38,589.27,656.6,1.21
21:47:35,server_19,44.69,31.26,482.6,372.05,0.58
21:47:35,server_18,99.95,4.26,934.99,907.53,30.32
21:47:35,server_17,95.73,0.06,975.13,548.89,36.98
21:47:35,server_16,46.97,50.89,474.4,710.9,38.96
21:47:35,server_15,34.21,36.59,160.81,90.11,4062.62
21:47:35,server_14,67.69,60.84,672.3,516.21,118.16
21:47:35,server_13,72.17,51.76,5278.06,4685.19,183.51
21:47:35,server_12,14.11,88.1,132.84,189.9,0.0
21:47:35,server_20,38.53,46.64,98.02,68.35,6505.15
21:47:35,server_10,23.39,90.05,374.08,238.09,60.76
21:47:35,server_8,87.92,83.37,943.12,612.58,84.71
21:47:35,server_7,7.77,97.54,72.13,44.78,132.12
21:47:35,server_6,59.88,40.94,4301.18,3716.07,1955.19
21:47:35,server_5,86.41,13.49,772.16,476.56,55.58
21:47:35,server_4,9.46,96.36,89.74,124.09,112.14
21:47:35,server_3,32.65,52.94,279.93,229.86,64.31
21:47:35,server_2,71.11,44.03,6237.25,6557.95,165.72
21:47:35,server_1,28.99,42.73,92.23,61.78,7437.25
21:47:35,server_9,45.52,46.33,2275.36,2467.77,1605.58
21:47:40,server_14,99.6,25.58,893.87,1296.72,91.14
21:47:40,server_15,85.11,94.53,874.32,541.54,69.86
21:47:40,server_16,61.79,42.84,1974.12,1977.92,1428.1
21:47:40,server_13,36.16,37.8,441.22,249.7,18.38
21:47:40,server_18,48.19,41.49,45.19,37.04,6225.96
21:47:40,server_19,65.48,77.31,603.54,744.91,16.76
21:47:40,server_20,58.14,64.95,563.93,451.08,148.13
21:47:40,server_17,23.62,86.79,210.56,169.42,52.54
21:47:40,server_12,56.76,62.15,496.18,407.28,78.45
21:47:40,server_11,56.01,51.26,554.97,385.5,21.04
21:47:40,server_1,91.52,15.86,987.07,1435.0,67.32
21:47:40,server_9,22.26,22.15,248.06,150.9,95.11
21:47:40,server_8,9.36,97.29,24.29,13.69,3.11
21:47:40,server_7,32.18,29.0,158.95,98.75,4172.93
21:47:40,server_6,27.57,27.85,0.64,0.8,6029.54
21:47:40,server_5,27.03,18.09,282.89,338.15,21.94
21:47:40,server_4,70.19,49.77,8222.14,7436.73,78.63
21:47:40,server_3,41.07,63.36,3787.16,4044.13,1827.09
21:47:40,server_2,63.78,40.01,1334.12,1477.06,1068.38
21:47:40,server_10,2.72,93.08,20.73,29.57,123.04
21:47:45,server_13,33.26,55.22,231.19,346.68,0.0
21:47:45,server_14,67.48,81.9,643.61,925.48,52.41
21:47:45,server_15,73.29,56.03,7451.15,8610.72,129.12
21:47:45,server_20,39.84,31.75,455.17,626.59,0.0
21:47:45,server_18,32.46,42.12,309.41,367.88,0.0
21:47:45,server_19,37.08,38.29,348.53,399.19,3.7
21:47:45,server_12,58.06,36.62,11783.95,11583.46,2.32
21:47:45,server_16,19.57,93.44,128.43,101.74,3.42
21:47:45,server_11,25.82,27.43,232.37,254.03,0.0
21:47:45,server_17,45.2,24.04,144.47,190.28,5366.26
21:47:45,server_9,54.55,50.32,12726.13,13913.98,56.01
21:47:45,server_10,35.84,45.2,428.29,614.6,27.26
21:47:45,server_2,95.55,5.41,915.44,1026.1,17.72
21:47:45,server_3,88.48,99.18,907.21,486.19,60.63
21:47:45,server_4,42.59,58.41,471.4,353.8,0.0
21:47:45,server_1,66.69,73.78,796.32,773.36,43.67
21:47:45,server_6,60.97,81.78,590.87,381.8,40.72
21:47:45,server_7,52.81,40.34,8351.5,9515.43,116.08
21:47:45,server_8,88.49,95.75,963.4,890.52,189.03
21:47:45,server_5,31.93,43.24,332.53,184.5,65.32
21:47:50,server_20,51.59,58.87,4083.97,3818.69,1102.09
21:47:50,server_12,52.61,59.77,523.31,371.72,55.07
21:47:50,server_19,38.86,39.49,15.65,9.76,5287.66
21:47:50,server_18,52.54,44.65,4851.93,4732.1,733.75
